,Unnamed: 0,제품,age,skintype,review
1742,1742,약산성 pH 시트 마스크 유자 핏,24,건성,에센스가 마스크시트에 충분히 적셔져있고 유자향이 딱 기분 좋을 정도로 솔솔나서 팩하면서 힐링도 같이 할수 있어요 팩하고 일어난 아침에 톤 맑고 적당한 보습감 으로 피부가 살아났어요 시트지가 부들부들하고 밀착력 진짜 좋아요 건조할때 하면 생기있어지고 아침에 외출전에 하고 화장하면 확실히 당기지 않고 화장도 잘먹어요 다른팩들과 다르게 촉촉함이 오래가고 끈적임이 없어서 좋았어요 유수분밸런스 잘맞춰줘서 꿀피부 됐고 피부결 정돈되어서 쟁여놓고 쓰고 있어요
1743,1743,약산성 pH 시트 마스크 유자 핏,23,중성,아비브 마스크팩 답게 밀착력이 아주 우수하다 보습도 좋고 딱 적당량의 에센스로 부담스럽지 않게 팩해줄 수 있었다 끈적임도 없고 촉촉하니 속건조도 제대로 잡아주는 듯 팩 끝내고 사용한 크림이랑 뭐가 안 맞았던 건지 이 팩이 안 맞았던 건지 다음날 아침에 보니 여드름이 두 개 나있었다 
1744,1744,약산성 pH 시트 마스크 유자 핏,24,복합성,향 좋을거라 기대하면서 샀는데 상큼보다는 달착지근한 향이 나서 저는 별로였어요 붙였을때나 떼고나서 피부에 남는 느낌은 괜찮았는데 다음날 좁쌀이 하나 나있더라구용 이 마스크 때문은 아닌것같지만 딱히 피부가 개선되는 느낌도 못 받아서 그냥 쏘쏘한 팩이에요 
1745,1745,약산성 pH 시트 마스크 유자 핏,28,건성,끈적임도 없고 보습력 굉장히 좋고 피부에 자극도 없고 순해요 팩도 적당히 얇아서 잘 밀착되고 흡수가 빠르고 촉촉해요 유자향기가 좋아서 마스크 하는 동안 기분이 좋고 얼굴이 윤기나서 좋아요 홍조도 많이 가라앉고 피부톤도 밝아져요 유수분 밸런스 잘 맞춰줘서 다음날 꿀피부 됐어요
1746,1746,약산성 pH 시트 마스크 유자 핏,26,건성,사실 어성초 팩이 너무 좋아 기대감이 커서인지 크게 좋지는 않았어요 미백계열이라 그런지 피부가 사용시 약간 따가웠고 피부가 톤업된다거나 맑아지는 느낌은 크게 없이 그냥 기본팩이라는 느낌이 컸습니다 
1747,1747,약산성 pH 시트 마스크 유자 핏,38,복합성,어성초마스크 구매햇을때 같이 들어잇어서 써보게 되엇어요 시트자체도 부드럽고 밀착좋고 촉촉햇어요 에센스양도 많고 시원하게 쓰면 더 좋아요 피부진정도 된거 같아요 피부톤업이라던지 브라이트닝은 모르겟어요 
1748,1748,약산성 pH 시트 마스크 유자 핏,31,민감성,시트지가 엄청 도톰하고 살짝 끈적함이 느껴지는 에센스가 들어있는 팩이라 여름보단 가을겨울에 쓰는게 나은 듯 유자 향은 연 하게 나고 뭐 딱히 특별한 점은 안 느껴짐 
1749,1749,약산성 pH 시트 마스크 유자 핏,43,건성,향 너무 좋아요 완전 상큼 글구 에센스가 진짜 마니들어있어서 20분붙이고 있어도 계속 촉촉해요 시트도 적당히 두꺼워서 맘에들어요
1750,1750,약산성 pH 시트 마스크 유자 핏,28,중성,개봉하면 향긋한 유자향이 나요 에센스 자체는 가벼워서 부담스럽지 않고 시트가 에센스를 잘 머금고 있어서 20분 올려두고 있어도 건조해지지 않아요 팩한 후에 흡수시켜주고 나서도 끈적임이 없고 흡수도 빠르게 되요 팩하고 다음날은 톤 맑고 보습감으로 피부가 살아난느낌이고 촉촉하고 화장도 잘먹어서 충분히 만족스러웠어요
1751,1751,약산성 pH 시트 마스크 유자 핏,23,지성,왜 이렇게 평점이 안 좋지 하고 깜짝 놀랐는데 피부 트러블이 난 분들이 계시네요 스킨케어제품이 참 어려운 것 같아요 남들은 다 잘맞는 성분이 나한테는 안 맞기도 하고 나한텐 잘 맞는 성분이 남들한테는 트러블 폭탄이고 락토바실러스가 들어간 줄은 몰랐네요 생긴것만 보면 비타민 퐝퐝 미백마스크인데 같은 라인의 약산성 워터핏이랑 이 제품 사용해봤는데 둘 다 괜찮아요 에센스 넉넉하고 시트 밀착 잘 되고 개인적으로 이 제품은 뗐을때 뭔가 얼굴에 수분 공급이 잘 되었근지 뽀얘졌다는 느낌도 받았구요 그러나 정가 4000원 그대로 주고 사기엔 약간은 미묘한 제품퀄리티가 흠이네요 그렇게 재구매할만한 효과를 봤는지도 의문이고 일단 한 번 써보기엔 나쁘지 않다고 생각합니다 
1752,1752,약산성 pH 시트 마스크 유자 핏,31,복합성,아비브 약산성 어성초팩이 워낙 좋아서 신제품으로 나왔을때 몇번 써봤는데 크게 좋은점은 잘 모르겠는 그냥 에센스 많이들어있어서 좋으나 다른 제품들보다 눈에띄게 좋다는느낌은 못받아서 아쉬웠어요
1753,1753,약산성 pH 시트 마스크 유자 핏,34,복합성,껌딱지만큼이나 무난하고 좋았고 제품껍질 이 비닐이라 특이하고 좋았지만 전 팩하면서 제품설명 읽는걸 좋아하는데 잘 안보였어요 패키징은 상코미하니 잘만든거 같아요 얇은두께는 아니고 무난햇고 향이 엄청 강하지 않아요 
1754,1754,약산성 pH 시트 마스크 유자 핏,18,복합성,지금 시즌 겨울 에 잘 맞는 제품인것같아요 시트마스크가 너무 얇지도 두껍지도 않았고 팩을 하고있는동안 유자향이 솔솔 나는데 향이 엄청 강하지도 않고 기분좋을 정도로 은은하게 나서 너무 마음에 들었어요 팩을 붙이고 나서 남은 앰플은 아까우니까 버리지마시고 목에라도 발라줘요 
1755,1755,약산성 pH 시트 마스크 유자 핏,35,건성,자극도 없고 에센스도 듬뿍있는게 너무 좋았어요 
1756,1756,약산성 pH 시트 마스크 유자 핏,33,복합성,저는 좋았어요 시트가 자극 1도 없음 아비브 팩들 잘만드는거 같아용 쓰고나서 수분이 차서 일시적으로라도 피부 엄청 환해지고 앞으로 저는 수분관리 위주로 
1757,1757,약산성 pH 시트 마스크 유자 핏,38,복합성,촉촉하고 향도 좋고 좋아요 투명한 패키지랑 디자인도 굿굿이에요 
1758,1758,약산성 pH 시트 마스크 유자 핏,24,복합성, 이거 쓰는 동안 엄청 가렵고 따갑고 붉어졌다 했더니 발효 성분 들어있엉 네요 민감성분들은 부디 피하시길 에센스 제형은 어성초 팩 보다는 점성이 있어요 그렇다고 그렇게 끈끈한 건 아닙니다 향은 한율 만큼의 유 자 같은 느낌은 아니지만 유자 향이 나긴나요 시트야 뭐 아비브니까 당연히 괜찮습니다 다른 팩 시리즈와 같아요 개인적으로는 이거 다음에 크림은 필수라고 느꼈습니다 최악 주고싶었지만 팩 자체는 나쁘지 않고 발효 성분을 확인하지 못한 제 잘못이니 별로로 할께뇨 근데 성분이 넘 안보여요 
1759,1759,약산성 pH 시트 마스크 유자 핏,27,건성,나에게 아비브 팩들은 다 잘 맞는거 같음 최고 
1760,1760,약산성 pH 시트 마스크 유자 핏,27,민감성,이거 쓰고 입가와 눈 주변에 마취크림 바른 듯이 따갑고 감각이 무뎌졌고 오돌도돌하게 일어났어요 그리고 에센스 계속 흘러서 불편함 최악 
1761,1761,약산성 pH 시트 마스크 유자 핏,26,복합성,에센스 많이들어있었고 저는 남은게 아까워서 온 몸에 다 발라줬어요 흡수도 빨라서 끈적이지않고 향도 은은하게 좋은 향 나서 자기전에 하니까 좋았어요 여름에 잠복해서 생기는 주근깨 관리 하려고 종종 쓰고 있구여 제 피부에는 껌딱지라인보다 약산성라인이 더 잘 맞았어요 추천합니당 
1762,1762,약산성 pH 시트 마스크 유자 핏,28,건성,상큼한 유자향이나고 앰플양이 넉넉함 무난하게 쓰기 좋음 
1763,1763,약산성 pH 시트 마스크 유자 핏,32,복합성,겨울이 되다보니까 유자제품이 많이나오네요 신제품이라 써보게되었구 아비브팩도 꽤 유명한듯 싶어요 약산성ph라서 피부에 더 도움이 되는듯해요 에센스도 많이 들어있어요
1764,1764,핸드크림 타입 W 프라그란트 튜브,24,복합성,촉촉한데 끈적이지 않아서 완전 잘쓰고 있어요 향도 좋구요 갖구다니기도 컴팩트하고 좋아요
1765,1765,핸드크림 타입 W 프라그란트 튜브,28,복합성,세일해서 사봤어요 패키지 고급스러워요 심플하면서 생각보다 향 제취향은 아닌거같아요 원래 프로를 향 좋아하는데 뭔가 파우더리 한 향수인거같아서 파우더리 원래 싫어해서 그런가 아무튼 제형은 너무 맘에들어요 끈쩍한 느낌 싫어하고 막 묻는것도 싫어하는데 바로 흡수되고 가벼워서 너무 편해요 향 빼고 다 좋아요
1766,1766,핸드크림 타입 W 프라그란트 튜브,22,민감성,핸드크림은 원래 손에 미끈한 느낌이 남는 게 싫어서 안 발랐는데 이건 보습력이 좋으면서 마무리감도 깔끔해서 되게 잘 쓰고 있어요 하루에 한 번 자기 전에만 바르는데도 손등이 전보다 훨씬 덜 트더라고요 향을 강조한 제품인데 막상 향기는 별로 호불호 안 갈리는 상큼한 과일향이긴 한데 저한텐 좀 어지러웠습니다 그리고 패키지가 감성있는 건 좋은데 진짜 실용성이 1도 없어요 짜다가 찌그러지면 절대 펴지지 않고 라벨 부분은 때도 잘 타네요 
1767,1767,핸드크림 타입 W 프라그란트 튜브,24,복합성,흠 향은 모르고 구매했는데 생각보다 은은하지 않고 향수 뿌린 느낌 이런 핸드크림에는 보습 기대 안함 그냥 보습은 보통 제형은 꾸덕하진 않음 로션 같음 남이 맡으면 좋은 향인데 난 손에서 나니까 좀 강하고 질리는 경향이 있음 재구매 의사 없음
1768,1768,핸드크림 타입 W 프라그란트 튜브,32,복합성,뚜껑을 열면 순간향기가 너무 좋아요 평소에 핸드크림 향 진한건 머리아파서 못쓰는데 적당히 향이 나서 너무 마음에 들어요 유분감 거의 없고 그냥 수분감으로 꽉찬 촉촉함으로 느껴져요 바로 흡수되고 끈적이지 않아서 자주 바르고 있고 자꾸 손이 가요 손많이 씻고 미끌미끌 한거 싫어하는 저한테는 딱인 핸드크림이에요 패키지도 깔끔하고 무겁지도 않고 딱 데일리로 쓰기 좋아요
1769,1769,핸드크림 타입 W 프라그란트 튜브,26,중성,핸드크림 향이 이렇게 고급스러울 수 있다니 포근한 꽃 향 이 강하지 않게 손에 남는데 금방 날아가지 않고 오래오래 은은하게 남 보습력은 그저 그런 평범한 핸드크림이지만 싼 느낌 안나는 매력적이고 중독적인 향이 최고 거의 뭐 백화점 향수 브랜드 핸드크림에 견줄 만하다 근데 바느질 한 듯한 패키지가 예쁘긴 하다만 올이 풀려있는 상태로 받아서 되게 거슬림쓴 만질수록 실이 주르륵 풀리는게 짜증나서 라이터로 지지다가 포장에 그을린 자국이 나버렸다 아쉬운 디테일 
1770,1770,핸드크림 타입 W 프라그란트 튜브,23,복합성,우선적으로 향이 좋아서 구매했어요 디자인도 깔끔하고 예뻐서 좋아요 핸드크림 제형은 꾸덕과 워터리함의 딱 중간 정도인 것 같아요 건조하다는 느낌은 없는데 겨울엔 보습력이 좀 부족한 것 같기도해서 자주자주 발라주는 편이에요 다른 향도 써보고 싶네요 
1771,1771,핸드크림 타입 W 프라그란트 튜브,25,지성, 향이 맘에들어서 구매했어요 개취로 정말 잘 맞았습니다 끈적임 없고 발림성 좋아요 보습력은 아주 좋지는 않아요 보습력 좋은 핸드크림 원하면 다른거 사는게 좋을 것 같습니다 가격이 비싸요 용기가 사용하기 불편해요 
1772,1772,핸드크림 타입 W 프라그란트 튜브,37,중성,향 너무 좋아요 끈적이지도 않고 촉촉해요 같은향으로 손세정제 있길래 그거도 샀어요 용량 큰거 나왔음 좋겠어요 펌프형도 좋구요 
1773,1773,핸드크림 타입 W 프라그란트 튜브,28,민감성,향이 정말 좋아서 제 취향인 핸드크림이에요 일단 발랐을때 손이 진짜 건조한편인데 보습력 진짜 좋고 싹 흡수돼서 좋아요 엄청 촉촉하고 부드러운 제품인데 끈적임도 없고 뽀송하게 마무리되어서 많이 발라도 유분감 없이 마무리 되더라구요 많이 건조했는데 이 핸드크림쓰고 부드러워졌어요 향도 좋고 제품 외형도 예뻐서 두루두루 선물하기 좋을거 같아요 별로 안남아서 재구매할꺼에요
1774,1774,핸드크림 타입 W 프라그란트 튜브,26,중성,손이 정말 잘 트는데 아비브 핸드크림 바르고 나서는 한번도 튼적이 없어요 촉촉함은 기본이고 금방스며들고 손이 쫀쫀 하고 부드러워져요 향도 너무너무 좋고 다 바르고 나면 손에 코팅 한것 처럼 보들보들 맨질맨질 뽀송뽀송해서 너무 좋아요
1775,1775,핸드크림 타입 W 프라그란트 튜브,31,민감성,가격대가 싼것도 아니고 향이 뭐 인생향도 아니고 보습력도 없고 걍 바르는 향수 느낌인데 보습력 약하다고 해서 초여름에 오픈했는데도 손이 넘 버석버석하네욜 다신 안살래요 
1776,1776,핸드크림 타입 W 프라그란트 튜브,28,중성,전 손에 땀이 없어서 정말 건조하거든요 그래서 핸드크림 정말 이것저것 많이 써봤는데 보습력은 이제품이 제일 좋은것 같아요 사계절 내내 쓰기 좋고 촉촉하고 찐득함 없이 산뜻해요 향도 은은하고 흡수력도 좋고 양도 은근히 많아서 너무 잘 쓰고 있어요
1777,1777,핸드크림 타입 W 프라그란트 튜브,31,복합성,엄청 촉촉한 편은 아니지만 향이 좋아서 잘 썼어요 
1778,1778,핸드크림 타입 W 프라그란트 튜브,28,복합성,올리브영에 입점했길래 발라봤는데 향 정말 좋아요 제 기준 약간 프레쉬 슈가 리치 같은 바르고 나면 손이 부들부들해지고 잔여감이 많이 남지 않아 만족했어요 
1779,1779,핸드크림 타입 W 프라그란트 튜브,25,민감성,프릿츠랑 콜라보한 핸드크림으로 사용해보았는데 정말 향이 너무 너무 좋아요 전혀 과하지 않고 은은한데 오래 가요 바르고 시간 조금 지났는데 갑자기 좋은 향이 나는 거에요 근데 그게 이 핸드크림 향이더라구요 와우 가격 빼고 만족스럽습니다 향은 일단 은은하게 달달해요 약간 과일이랑 머스크 합쳐진 느낌 모르겠어요 그냥 좋아요 제형은 가벼워서 많이 발라도 피부에 남는 느낌없이 깔끔히 흡수되서 데일리로 편하게 쓸 수 있는 편이에요 
1780,1780,핸드크림 타입 V 프라그란트 튜브,38,지성,갬성브랜드 아비브 핸드크림을 구입해봄 솔직히 제품명이 F L V W 였나 뭐 무튼 향을 당췌 알 수가 없어서 걍 땡기는 알파벳인 V로 구매 정말 갬성돟는 포장에 핸드마스크 3장이 서비스로 뙇 사실 핸드마스크가 정말 예술이었는데 고건 따로 리뷰 예정 아비브의 모든 제품이 그렇듯 기본에 충실하지만 특유의 고급진 브랜딩이 제품을 더 돋보이게 만드는듯 적당히 꾸덕하고 적당히 잘발리고 적당히 과하지 않은향이면서도 적당히 너무 대중적인 핸드크림 카밀 허바신 등 보다는 유니크한 맛 핸드크림에 기대하는게 딱 그정도기때문에 걍 책상위에 두고 틈날때마다 쓰기에 전혀 아쉬움이 없었음 
1781,1781,핸드크림 타입 V 프라그란트 튜브,30,복합성,향이 넘 좋아요 보습도 아주 나쁘진 않아요 손을 자주씻어서 이정도 보습이면 괜찮고 향이 좋아서 계속 킁킁 하얘서 좀 더러움이 잘 타요
1782,1782,핸드크림 타입 V 프라그란트 튜브,23,지성,향도 좋고 제형도 촉촉하면서 흡수가 빨라 좋아요 다만 패키지가 너무 별로예요 흰색 부분의 바느질은 실이 자꾸 풀리고 뚜껑을 열면 핸드크림이 샌다해야하나 계속 나와요
1783,1783,핸드크림 타입 V 프라그란트 튜브,31,복합성,향도 좋고 솔직히 이 브랜드 핸드크림보다 촉촉합 다 
1784,1784,핸드크림 타입 V 프라그란트 튜브,33,복합성,향이 쬐끔 인공적이고 강한편이라 소량씩 쓰고 있어요 은은하게 코끝에 스쳐갈 때 향이 제일 좋아요 제형 자체는 가벼운 편이라 보습은 그냥 그래요 핸드크림 답답해서 못쓰는 사람들이 가볍게 쓰기에 좋아요 
1785,1785,핸드크림 타입 V 프라그란트 튜브,30,민감성,끈적이지도 가볍지도 그렇다고 너무 묵직하지도 않은 적당한 수분을 채워주는 느낌이에요 보습력 짱짱해서 손이 촉촉해지고 미끌거리지 않아요 손많이 트는데 자기전에 꼭 바르고 자요 끈적임도 없고 손 피부에 자극적이지도 않아요 향도 기분 좋은향이고 촉촉한 내손을 만들수 있어요 향도 강하지 않아서 호불호 없이 모두가 좋아할 향이에요 손 건조해서 텄을때 하루이틀 꾸준히 발라주면 튼건 다 사라지고 상처는 시간지나면 사라져요 평생 안고 갈거에요
1786,1786,핸드크림 타입 V 프라그란트 튜브,25,중성,향이 너무 좋아요 가격대가 조금 있는 핸드크림이라 구매하기 망설였는데 싼 핸드크림 특유의 인공적인 향이 없어서 좋고 희소한 향이라 더 좋네요 처음 향은 레몬 귤 느낌의 시트러스계열 향으로 시작해서 은은한 소나무 솔향 이 잔향으로 남아요 너무 기분 좋아지는 향이에요 근데 패키지 예쁘긴한데 짜긴 좀 불편해요 
1787,1787,핸드크림 타입 V 프라그란트 튜브,23,복합성,시트러스향 상큼하구요 보습력 좋은데 끈적이지 않아서 좋아요 아니 다 필요없구 아비브 특유의 갬성 패키지 사랑합니다
1788,1788,핸드크림 타입 V 프라그란트 튜브,28,중성,유수분이 적절히 있어 손을 부드럽고 촉촉하게 해주고 핸드크림 능력을 정석을 톡톡히 하는 느낌이에요 보습력 좋고 향도 너무너무 좋아요 사용감도 촉촉하고 흡수가 빨라서 손을 빠르게 수분감있는 손으로 만들어줘요 향이 너무 좋다는 점이 맘에 들어요
1789,1789,핸드크림 타입 V 프라그란트 튜브,30,민감성,끈적이지 않는 사용감에 향도 강하지 않고 손을 촉촉하게 하고 한번 더 막을 씌워 감싸주는 느낌이에요 물이 많이 닿는 직업이라 여러 핸드크림을 사용하는데 질 적인 측면에서 매우 애용하는 핸드크림이에요 발랐을때 흡수가 잘되고 보습도 굉장히 잘되고 너무 만족해서 계속 이제품만 사네요
1790,1790,핸드크림 타입 V 프라그란트 튜브,33,민감성,전 지금 세개째 쓰는 핸드크림이에요 아비브 핸드크림 중에선 V가 제일 좋더라구요 제가 좋아하는 시트러스 계열의 향이라 애용하는 핸드크림이에요 여러가지 타입이 있지만 다른 타입 향은 다 싫고 온리 V 타입만 제 취향이었어요 주관적이고 개인적인 취향이니 반드시 시향 해 보시고 구매하셔야 해요 오일리 하지 않아 봄여름에 쓰기 딱 좋을 핸드크림이에요 끈적거림도 없이 촉촉하게 스며들고 fragrant tube 답게 향이 아주 진하고 오래 갑니다 저는 또 코가 너무 예민해서 향수를 싫어하는 편이라 더욱이 아비브 핸드크림을 찾게되는 것 같아요 산뜻해서 너무 좋아요 
1791,1791,핸드크림 타입 V 프라그란트 튜브,38,복합성,아비브 핸드크림W써보고 너무좋아서 다른향으로 또 구매했어요 이향도 너무좋네요 아비브 핸드크림 뽀송뽀송 끈적이지 않아서 너무좋아요 
1792,1792,핸드크림 타입 V 프라그란트 튜브,34,복합성,머스크향이라고 해서 사봤는데 머스크 절대 아니고요 그냥 은은한 풀향 시크러스 계열이고 잔향은 그냥 정말 평범한 화장품 냄새 게다가 발림성도 그냥 그래요 끈적거려요 이게 제일 맘에 안듬 가격대비 장점이 정말 하나도 없어요 
1793,1793,핸드크림 타입 V 프라그란트 튜브,30,복합성,선물 받아 사용해봤는데 향은 제가 좋아하는 향이고 패키징이 갬성있는데 이 패키징 사용하기 참 힘들구 특히 다 써갈때 너무 짜기 힘들어서 걍 버렸어요 그리거 핸드크림 보다는 로션에 가까워서 엄청 가볍습니다 가격 생각하면 마요
1794,1794,모이스처라이징 립 밤 릴리프 튜브,26,중성,입술이 자주 트는 편인데 꾸준히 발라주니 예전보다 엄청 좋아졌어요 바른 후에 마르지도 않고 밤에 바르고 자면 그다음날 너무 촉촉해요 잠자기전이나 메이크업전 두둑히 얹어놓으면 촉촉하게 스며들어 입술이 부드러워지네요 보습력도 좋고 그냥 매트립이나 틴트 바르고 립글로즈용으로 발라도 딱 예쁜 광택감이 정말 좋아요
1795,1795,모이스처라이징 립 밤 릴리프 튜브,34,복합성,자기전에 바르고 자니까 넘 좋네요 아침되먄 각질이 생겼엇는데 이거바르고 많이좋아졌어요 허브향에 끈적이지도 않아서 자기전에 바르고자기 좋아요
1796,1796,모이스처라이징 립 밤 릴리프 튜브,32,복합성,매트립스틱 안에 베이스로 바르려고 산건데 다용도로 쓰고있어요 저녁에 바르고 자면 바새 입술도 촉촉하고 좋네요 향도 개운해요
1797,1797,모이스처라이징 립 밤 릴리프 튜브,42,지성,요즘처럼 마니 건조할땐 스틱형으로 부족하더라구요 이건 바르고 자면 밤새 촉촉해요 요즘 필수품이예요 어차피 립스틱 안바르니 주구장창 립밤만 바르네요
1798,1798,모이스처라이징 립 밤 릴리프 튜브,28,민감성,립밤 1년 내내 바르는 입술인데 이게 최고에요 튜브형이고 양많고 향도 거의 없어서 너무 맘에 들어요 입술이 찢어지기도 하는데 듬뿍바르고 자면 도움 많이 되고 촉촉하고 각질정리 다되고 보습력 장난 아니에요 튜브형이라 필요한 양만큼 위생적으로 사용할수 있어 좋고 깔끔하게 잘발려서 너무 마음에 들어요 입술 속건조를 잡아줘서 아침에 일어나면 입술상태 아주 굳이고 매트립도 챱챱 잘달라 붙어요 가격대비 진짜잘쓰고 있어서 다쓰면 또 살거에요
1799,1799,모이스처라이징 립 밤 릴리프 튜브,26,중성,진짜 이거만큼 촉촉한게 없더라구요 한참 바르면 오래가기도 하고 도 밤에 듬뿍 얹고 자면 아침에 세상 부들한게 립스틱이 예쁘게 발리기도 하고 또 오래가기도 하고 좋아요 응급으로 필요할때 듬뿍 바르면 울긋불긋한게 좀 없어져요 취침전 메이크업전에 듬뿍 발라놓고 각질제거 하면 잘되고 번들거림이 적어서 평소에 막 바르기도 좋은제품이에요
1800,1800,모이스처라이징 립 밤 릴리프 튜브,27,중성,입술이 많이 건조한데 하루종일 립밤을 달고 살아도 건조하고 여름에도 하루종일 립밤을 써야해요 극건조한 입술에 보습으로서는 진짜 이거만한게 없어요 그냥 짜서 슥 바르기 좋고 밤에 듬뿍 바르고 자고 아침에 잘 닦아주면 입술이 정말 깔끔해져요 전 이거 평생 안고 갈려구요
1801,1801,모이스처라이징 립 밤 릴리프 튜브,28,중성,자기전에 듬뿍 발라주면 다음날 진심 촉촉한 입술을 보게 되었어요 맛도 역하지 않고 입술 튼날도바르고 자면 다음날 탱탱해진 입술로 바뀌는걸 볼수 있어요 조금만 발라서 문질러도 금방 윤기 좔좔 돌고 촉촉해요 스틱형만 쓰다가 이렇게 짜는 제형은 첨 써보는데 확실히 보습력이 훨씬 더 좋은거 같아요 가벼운 느낌이 들고 부담스럽지 않아 너무 좋아요
1802,1802,모이스처라이징 립 밤 릴리프 튜브,24,건성,약간 겉도는 느낌은 드는데 자기 전 듬뿍 올려놓고 담날 면봉으로 삭삭 닦아주면 입술 보들보들해져요 
1803,1803,부활초 크림 뉴트리션 튜브,28,복합성,아비브 제품 여러개 써봤는데 제일 좋았어요 보통 탄력제품은 촉촉한 느낌을 갖기 어려운데 이 크림은 바르자마자 촉촉하단 느낌이 들어요 제형은 시어버터 핸드크림 느낌이에요 자고일어나도 촉촉하고 유분이 살짝 돌아서 한여름 외에는 잘 쓸 것 같아요 재구매의사 10000000퍼
1804,1804,부활초 크림 뉴트리션 튜브,25,복합성,원래 아비브 하이드레이션 크림 워터튜브를 쭉 썼었는데 궁금해서 한 번 구매해 봤어용 일단 외형은 알루미늄 튜브로 되어 있어용 내용물이 쉽게 변하지 않고 유효 성분이 오래 유지된다는 장점 때문에 튜브 형태로 많이 나오는 것 같아요 뭔가 감성적이기두 하고 ෆ 피부에 발라보니 연고처럼 쫀쫀한 느낌이 들더라구요 확실히 아비브 크림 중에서 제일 꾸덕한 것 같습니당 피부를 착 감싸주는 느낌도 있었어요 끈적이지 않으니까 마무리감도 좋았어용 아무래도 여름이 되면 가벼운 제형으로 바꿔야 될 것 같긴 합니당
1805,1805,부활초 크림 뉴트리션 튜브,26,중성,무거운 제형일거라고 생각했는데 가볍고 제피부에도 잘맞아요 수분 유분도 너무 과하면 트러블이 올라오는데 그런거 없이 유수분밸런스 적당하게 맞아서 좋아요 얼굴에 답답한거 없고 겉도는거 없이 흡수되면 산뜻해져서 정말 좋아요 자극없이 순해서 저녁에 발라도 아침에 발라도 괜찮더라구요 부활초성분이 속당김 없이 건조함을 잘잡아줘서 너무 좋아요
1806,1806,부활초 크림 뉴트리션 튜브,29,건성,민감성 건성 피부입니다 주요 장점 1 바르자마자 자극이 느껴지지 않음 2 무향임 무향 좋아하는 분들 강추 3 연고 같이 부드러운 발림성 4 미니멀한 패키지 디자인 5 주름개선제품 텍스쳐가 손등에 바르기도 좋고 부드러움
1807,1807,부활초 크림 뉴트리션 튜브,28,중성,아비브 하얀튜브만 사용한지 거의 5년은 된 듯 이번에 신제품이 나왔다고 해서 믿고 구매해 보았는데 역시 아비브 제형은 클렌징밤처럼 사각사각느낌 인데 펴바르면 어 이거 너무 과하게 기름지려나 싶다가 바로 피부에 스며들어 겉에는 수분을 지켜줄 정도의 유분감만 남는다 무향이어서 바를 때 거슬림도 전혀 없고 아침에 발라도 하루종일 피부가 편안하고 자기 전에 듬뿍 바르면 아침에 피부가 살짝 오버해서 탱글하다는 느낌까지 받는다 화장 전에도 적당히 윤기있는 피부로 만들어줘서 아주 만족 Tmi 즉각적인 수분감 검정튜브 하얀튜브 노란튜브 이거 징크튜브 유분감 징크튜브 노란튜브 하얀튜브 검정튜브 데일리로 하얀튜브 검정튜브 추천하고 영양크림 느낌으로는 노란튜브 징크튜브는 그닥 사실 검정튜브는 충분히 대체가능한 무난한 수분크림인데 하얀튜브와 노란튜브는 진짜 대체 못 할 것 같다 진짜 빠져버림 
1808,1808,부활초 크림 뉴트리션 튜브,34,복합성,피부가 최근에 마스크때문인지 너무 안좋아져서 부활시켜보고자 아비브 신제품 부활초 크림을 사용해보게되었습니다 아비브만의 세계관 피부를 가장 순수하고 완벽하게 해준다는 그런 점때문에 아비브라는 브랜드에 대한 느낌이 좋았어요 제가 파데는 네이밍꺼를 쓰는데 네이밍과 아비브가 같은 회사의 브랜드더라구요 전채적으로 제가 좋아하는 무드의 브랜드입니다 부활초크림은 굉장히 쫀쫀한듯 하지만 피부에 바르면 흡수가 금방되고 끈적이는 게 없어서 메이크업 전에 쓰기도 좋았어요 데일리로 사용중입니다 
1809,1809,부활초 크림 뉴트리션 튜브,26,중성,끈적이지 않고 촉촉하고 수분감도 적당해서 저한테 잘맞는 크림이에요 산뜻하고 흡수가 잘되어 무겁지않아 전혀 부담스럽지 않아요 아침 세안후에 화장전 사용하면 제일 좋고 화장전에 밀리거나 뜨지않아요 자극받은 피부를 진정시켜주고 피부속 수분감 을 잘 채워줘서 매일사용하고 있어요 겉도는거 없이 수분 탱탱해져요
1810,1810,부활초 크림 뉴트리션 튜브,44,복합성,적당한 유분감이 피부를 촉촉하게 해줘서 산뜻한 영양크림으로 사용하기 좋아요 향도 없고 자극적이지 않네요 아침에 화장전에 쓰기에도 화장이 밀리지 않아서 즐겨써요
1811,1811,부활초 크림 뉴트리션 튜브,25,건성,에센스랑 이거 하나만 바르고있는데 좋아요 패키지도 예쁘고 쓸때 기분이 좋습니당 재구매 예정 
1812,1812,부활초 크림 뉴트리션 튜브,32,복합성,신상이예요 일주일썻는데 수분크림과 영양크림으로 둘다 사용가능해요 보습도 잘되고 화장전에 발라도 화장도잘먹고 좋아요
